Author_id,Name
12824,LEE CHARLES KELLEY
12825,FRANK FERRELL
12826,JANET FERRELL
12827,EDWARD WAKIN
12828,JOAN EMBERY
12829,STEVEN H SILVER
12830,GENE STRATTON PORTER
12831,LORI MARIE CARLSON
12832,CAROL ANNE O'MARIE
12833,GARY TRUDEAU
12834,DONALD CARRICK
12835,LEBBEUS WOODS
12836,DOREEN TOVEY
12837,JAQUELINE KING
12838,ROBERT ELLSBERG
12839,RUTH TEICHROEB
12840,JULIE NIXON EISENHOWER
12841,LORI COPELAND
12842,PATRICIA WINDSOR
12843,NORMA MAZER
12844,HERBERT FENSTERHEIM PH.D. 
12845,JEAN BAER
12846,DEBORAH DONNELLY
12847,S. GROSS
12848,DORIE BYERS
12849,EDWARD BALL
12850,LAURA PEDERSEN
12851,JUDITH FEIN
12852,EASTMAN KODAK COMPANY
12853,PHYLLIS ROSE
12854,JEAN WICKSTROM LILES
12855,LISA A. HOOPER
12856,RICHARD LOCKRIDGE
12857,FRANCES LOCKRIDGE
12858,FRANCESS LIN LANTZ
12859,TIP O'NEILL
12860,MANUEL J. SMITH
12861,DICK KING-SMITH
12862,KATE DOUGLAS WIGGIN
12863,DEBORAH G. FELDER
12864,STEPHEN KRENSKY
12865,F.M. CORNFORD
12866,JACK SHEPHERD
12867,THOMAS NELSON PUBLISHERS
12868,HILARY KNIGHT
12869,WILLIAM STEVENSON
12870,CHARLOTTE ELKINS
12871,KENNETH GILES
12872,A.A. FAIR
12873,LAUREL ROBERTSON
12874,DAVID WALLECHINSKY
12875,FRANCES BURNETT
12876,JULIE HARRIS
12877,FARLEY MOWAT
12878,CHUCK YEAGER
12879,CHARLES LEERHSEN
12880,CLAIRE TOMALIN
12881,AMANDA BROWN
12882,PETER SIS
12883,KATHRYN KENNY
12884,SUSAN FELDMANN
12885,CHARLES E. FUNK
12886,STEWART COWLEY
12887,SUSI ADAMS
12888,MARK SALTZMAN
12889,DOUGLAS J. RUMFORD
12890,BILL HINDS
12891,SIDONIE­GABRIELLE COLETTE
12892,JE
12893,BORIS PASTERNAK
12894,IRIS RAINER DART
12895,CHRISTOPHER SYKES
12896,JOHN R. NEILL
12897,SISTER CAROL ANNE O'MARIE
12898,JACKIE FRENCH KOLLER
12899,JUDITH MITCHELL
12900,MARY RODGERS
12901,HAROLD S. KUSHNER
12902,SUSAN ALLEN TOTH
12903,MIGNON GOOD EBERHART
12904,JUDITH THURMAN
12905,DOROTHY LAW NOLTE PH.D. 
12906,RACHEL HARRIS L.C.S.W. PH
12907,JOSEPHINETEY
12908,JOSHUA REYNOLDS
12909,PAT ROGERS
12910,ELIZABETH FORSYTHE HAILEY
12911,JIM LOVELL
12912,BARBARA BUSH
12913,PAUL GREENGRASS
12914,CLEMENT C. MOORE
12915,ROBIN (&AMP; ANNE MCCAFFREY) WOOD
12916,WILLIAM SALE JR
12917,THOMAS T. NOGUCHI
12918,JOSEPH DIMONA
12919,LESLIE O'KANE
12920,W. FEZLER
12921,A.J. RUSSELL
12922,DON H POLSTON
12923,MICHAEL MITTON
12924,JOEL MARTIN
12925,MICHAEL LOWERBEIN
12926,MIKEL VAUSE
12927,PEGGY FLEMING
12928,BERT STERN
12929,HELEN EUSTIS
12930,JOHN SHELBY SPONG
12931,BRIAN WILSON
12932,TODD GOLD
12933,MOTHER TERESA
12934,DEBORAH WOODWORTH
12935,LOUIS JAMBOR
12936,SANSAN
12937,NICOLA DE PULFORD
12938,HUGH FLEETWOOD
12939,DEBORAH RANEY
12940,ARTHUR LYONS
12941,MARCELLO TRUZZI
12942,JOE JACKSON
12943,WILLIAM BURKE JR. 
12944,GERALD DURRELL
12945,RALPH THOMPSON
12946,STEWART FARRAR
12947,ANTHONY LOUIS
12948,RUTH V. WARD
12949,ELLEN COONEY
12950,LIZ JARRETT
12951,JOHN LOUIS ANDERSON
12952,BOB PUHALA
12953,SALLY S. WRIGHT
12954,W. ALLEN WERNEKEN
12955,HAROLD S KUSHNER
12956,JOHN JAY OSBORN JR
12957,CHRISTOPHER PHILLIPS
12958,WILLA SIBERT CATHER
12959,JENNIFER LEE
12960,ANN HOWARD CREEL
12961,CHRISTOPHER D. HUDSON
12962,VERONICA MCBRIDE
12963,CHRISTINE TRIPP
12964,JOE FELLEGY
12965,MARIE EVANS
12966,ANN SHAKESHAFT
12967,MARTHA VANCEBURG
12968,MARY MURRAY DELANEY
12969,JAY JENNINGS
12970,ASHLEIGH BRYCE CLAYTON
12971,HOWARD MOHR
12972,JOHN D. SEYMOUR
12973,GEOFF DYER
12974,HAZELDEN PUBLISHING
12975,JESSE VENTURA
12976,DOUGLAS BRINKLEY
12977,MING-DAO DENG
12978,BEN STARNES
12979,MYRON MILLER
12980,ROSEMARY DANIELL
12981,STEVE GANNON
12982,VALERIE W. WESLEY
12983,KATHLEEN BARRET
12984,TAMELA HANCOCK MURRAY
12985,LINDA LYLE
12986,CHRISTINE LYNXWIL
12987,DARWIN PORTER
12988,DANFORTH PRINCE
12989,ERRI DE LUCA
12990,TONY POTTER
12991,MATTIE J.T. STEPANEK
12992,ANTON MYRER
12993,RICHARD W. CHILSON
12994,JULIAN
12995,SANDRA GULLAND
12996,DEBORAH CHIEL
12997,JILL SHALVIS
12998,GERALD MALCOLM DURRELL
12999,CARTER
13000,MATTHEW STREBE
13001,CHARLES PERKINS
13002,LISA DONALD
13003,RAYMOND BARNETT
13004,ALEKSANDR ISAEVICH SOLZHENITSYN
13005,THOMAS P. WHITNEY
13006,MICHELLE M. SAGARA
13007,BART DAVIS
13008,IRVING
13009,MATTHEW MEAD
13010,IRWIN SHAW
13011,ROBERT HEINLEIN
13012,STANLEY KUBRICK
13013,BERYL MARKHAM
13014,MARY S. LOVELL
13015,RIGOBERTA MENCHÚ
13016,ELISABETH BURGOS-DEBRAY
13017,ANN WRIGH
13018,ANNE RAEFF
13019,MARINA PICASSO
13020,ZELIG PLISKIN
13021,KATE WALBERT
13022,DINA TEMPLE-RASTON
13023,JOHN DEAN
13024,SUSANNAH HESCHEL
13025,MARK EPSTEIN
13026,BETSY REED
13027,KATHA POLLITT
13028,LOUIS DE BERNIÈRES
13029,STEPHEN LANG
13030,ISOBEL MURRAY
13031,LIBRARY OF AMERICA
13032,CHIANG YEE
13033,JAMES T. FARRELL
13034,MIKE TIDWELL
13035,MAUREEN DEAN
13036,MICHAEL EMMERICH
13037,W. RALPH EUBANKS
13038,JOHN MCAFEE
13039,GEOFFREY GIULIANO
13040,BRENDA GIULIANO
13041,ABBAS MILANI
13042,DAWN TURNER TRICE
13043,HORTENSE CALISHER
13044,DANIEL GERROLL
13045,DAWN POWELL
13046,GRACE PALEY
13047,KATHERINE TOWLER
13048,MICHELLE PASSOFF
13049,EPICURUS
13050,DEAN R.SPITZER PH.D. 
13051,PATRICIA FOSTER
13052,PAULI MURRAY
13053,MILTON STEINBERG
13054,G.A. MCKEVETT
13055,JAMES M. CITRIN
13056,RICHARD SMITH
13057,SARAH STROHMEYER
13058,T.L. GRAY
13059,ANNA DAVIS
13060,GERALYN DAWSON
13061,SCOTT GRAY
13062,SUSAN ANDERSEN
13063,DENNIS BOUTSIKARIS
13064,LINDA MARKOWIAK
13065,CAMPBELL
13066,CLAUDIA BISHOP
13067,KATHLEEN TAYLOR
13068,TRISH JENSEN
13069,MARY BURTON
13070,REBECCA PRICE JANNEY
13071,KATHLEEN WEBB
13072,JENNIFER DREW
13073,BARBARA DUNLOP
13074,ALEX MATTHEWS
13075,WENSLEY CLARKSON
13076,WILLIAM FLANAGAN
13077,APHRODITE JONES
13078,JAMES NEFF
13079,WINN
13080,MAGGIE SIMPSON
13081,EILEEN FULTON
13082,KATHERINE DEAUXVILLE
13083,RUTH RYAN LANGAN
13084,MARIANN
13085,SANDY STEEN
13086,JOAN KILBY
13087,JANE GRAVES
13088,SHERYL LYNN
13089,JEAN BARRETT
13090,ANN VOSS PETERSON
13091,KATHLEEN O'BRIEN
13092,PATRICIA POTTER
13093,COERTE V.W. FELSKE
13094,GINI HARTZMARK
13095,IRIS RANIER DART
13096,DARLENE GARDNER
13097,DAWN ATKINS
13098,LORI WILDE
13099,SUSAN ROGERS COOPER
13100,W. WARREN WAGAR
13101,CHARLES LILLY
13102,MELISSA LOWELL
13103,MEL GILDEN
13104,DARREN STAR
13105,K.T. SMITH
13106,NORMA JOHNSTON
13107,J. DONALD CROWLEY
13108,L.R. WRIGHT
13109,LAURIE COLWIN
13110,MARGOT ZEMACH
13111,VOLTAIRE
13112,MONA SIMPSON
13113,DONALD M. EPSTEIN
13114,NATHANIEL ALTMAN
13115,GEORGE DAWSON
13116,RICHARD GLAUBMAN
13117,SUZANNE FALTER-BARNS
13118,BETTY J. KOVACS
13119,SIFU JUDITH SHERVEN
13120,JIM SNIECHOWSKI
13121,NANCY DUNNAN
13122,MITCHELL PACELLE
13123,DAN CASHMAN
13124,DONALD E. DEKIEFFER
13125,KATE SOLISTI-MATTELON
13126,PATRICE MATTELON
13127,SANDRA BURR
13128,DANIEL D. PEARLMAN
13129,PAULA R. PEARLMAN
13130,MARK H. MCCORMACK
13131,RICHARD A. 
13132,M.D. EVANS
13133,RICHARD A.EVANS M.D. 
13134,PAUL E. MORIN
13135,HORST RECHELBACHER
13136,JENNIFER MOSES
13137,ANNA JOHNSON
13138,ABIGAIL VAN BUREN
13139,MARTIN PRECHTEL
13140,MIRA KAMDAR
13141,DANNY FIELDS
13142,KRISTIN SHELDON
13143,ADRIENNE EISEN
13144,CAROLINE HARVEY
13145,PATRICIA J.CRANE; PH.D. 
13146,KENNY ROSE BUTTS
13147,VLADIMIR CHERNOZEMSKY
13148,CAROLYN PORTER
13149,PATTI G. FIELDS
13150,ADELHEID OHLIG
13151,ENGELHARD
13152,D.J. BROWN
13153,LORENA MCCOURTNEY
13154,MEG TILLY
13155,BONNIE BURNARD
13156,JERRY J. POLLOCK
13157,TRUDY BAKER
13158,RACHEL JONES
13159,LAURA CUNNINGHAM
13160,RICHARD HEWITT
13161,BARBARA FINN HEWITT
13162,WILLIAM STUART LONG
13163,BARRY YOURGRAU
13164,JOSEF SKVORECKY
13165,BRUCE R. OLSON
13166,NORAH ROBINSON LOFTS
13167,CAROLE L. GLICKFELD
13168,LAUREL DOUD
13169,ROBERT DONALD SPECTOR
13170,CAROL HILL
13171,NATALYA RESHETOVSKAYA
13172,G.S. FRASER
13173,ARTHUR ROTH
13174,J.J. GRAHAM
13175,ANATOL RAPOPORT
13176,HARRY WU
13177,GEORGE VECSEY
13178,ANN RADCLIFFE
13179,BONAMY DOBRÏ¿1/2E
13180,TERRY CASTLE
13181,HORACE WALPOLE
13182,CONNIE BROCKWAY
13183,ALEXANDRA BLACKSTONE
13184,MICHELLE BRANDON
13185,ANNA DEFOREST
13186,JESSICA DOUGLASS
13187,PATRICIA PELLICANE
13188,ELIZABETH CHADWICK
13189,KATHLEEN HARRINGTON
13190,GWEN CLEARY
13191,DONNA STEPHENS
13192,JODI THOMAS
13193,KATHLEEN KANE
13194,FREDERICK D. HUEBNER
13195,JACEY FORD
13196,ANA LEIGH
13197,MERYL SAWYER
13198,JEANETTE BAKER
13199,ROXANNE ST. CLAIRE
13200,ERICKSON
13201,TAYLOR SMITH
13202,BILL PRONZINI
13203,OBRIEN
13204,TAYLOR JANELLE
13205,WILMA S. ROSS
13206,S. BLACK
13207,CHRISTIANE HEGGAN
13208,GLORIA ANZALDUA
13209,MARY ANN MASON
13210,JESSIE LEE BROWN FOVEAUX
13211,VICTOR MARTINEZ
13212,JAMES HILTON
13213,JAMES AND CHRIS COLLIER
13214,PAUL LAURENCE DUNBAR
13215,SUSIE BRIGHT
13216,MARY TAYLOR SIMETI
13217,KENNETH KRAUSS
13218,LAURIE GRAFF
13219,CARLA WILLS-BRANDON
13220,HEIDI JULAVITS
13221,SHIRLEY CONRAN
13222,MICHAEL SCHOLZ-HANSEL
13223,DENISE-P COGNY
13224,ALFRED DE MUSSET
13225,ANNE UBERSFELD
13226,DANIEL MESGUICH
13227,STENDHAL
13228,MICHEL CROUZET
13229,JEAN DE LA FONTAINE
13230,ROSA REGAS
13231,PIERRE CHODERLOS DE LACLOS
13232,DOUGLAS PARMÉE
13233,DAVID CO
13234,JOSEPH SHERIDAN LE FANU
13235,JUAN MARSE
13236,NICK CAISTOR
13237,JOAN HICKSON
13238,JEAN-FRANÇOIS REVEL
13239,GUIDO WALDMAN
13240,KESSEL
13241,MINNE
13242,CLAUDE CROISETIÈRE
13243,FRANCE LEDUC
13244,ROBERT J. RAY
13245,BILL ROORBACH
13246,NATASHA WIMM
13247,CAROLINE SHARP
13248,JOSIP NOVAKOVICH
13249,LOUIS D. RUBIN
13250,SHEENA GILLESPIE
13251,ROBERT SINGLETON
13252,ROBERT BECKER
13253,H.W. FOWLER
13254,SIR ERNEST GOWERS
13255,JAMES N. FREY
13256,CONSTANCE HALE
13257,JULIE CHECKOWAY
13258,CHICAGO EDITORIAL STAFF
13259,RICK DEMARINIS
13260,EVAN MARSHALL
13261,CAROL CARTAINO
13262,SHEILA BENDER
13263,CAROL BLY
13264,CHARLES T. BRUSAW
13265,MICHAEL BUGEJA
13266,ALAN LEE
13267,HELEN LANE
13268,MICHAEL TURNER
13269,CHRIS WARE
13270,STANLEY WELLS
13271,GA
13272,DAPHNE PHELPS
13273,DENIS MACK SMITH
13274,CHARLES POWERS
13275,CHRISTINA PRIBICEVIC-ZORIC
13276,MICHAEL PALIN
13277,CHARLES PALLISER
13278,PETER NADAS
13279,ADRIENNE DIXON
13280,RUSSELL HOBAN
13281,ISMAIL KADARE
13282,DANILO KIS
13283,GARY KRIST
13284,MARC MCCUTCHEON
13285,NEIL; CARLSON
13286,K.C. (EDITOR) - INTRO BY CLIVE BAR
13287,COLLEEN DORA
13288,MALCOLM
13289,GRACE F. EDWARDS
13290,KATHY ACKER
13291,JONATHAN CARROLL
13292,ELLEN AKINS
13293,KATHLEEN ALCAL
13294,ANTONIO LOBO ANTUNES
13295,R.F. LAIRD
13296,RONALD WRIGHT
13297,RON CHERNOW
13298,DAVID HACKETT FISCHER
13299,AMIR D. ACZEL
13300,GEORGE REESE
13301,JAMES GOODWILL
13302,ROBERT ECKSTEIN
13303,J. STEVEN PERRY
13304,O'REILLY AUTHORS
13305,SHERRY YARD
13306,JUDITH KOLBERG
13307,KATHLEEN NADEAU
13308,MICHELE NOVOTNI PHD
13309,RANDY PETERSEN
13310,MATTHEW RESTALL
13311,LEONARD C. LEWIN
13312,VICTOR NAVASKY
13313,LAURENCE G. BOLDT
13314,GAVIN MENZIES
13315,FREDERICK TAYLOR
13316,PATRICK K. O'DONNELL
13317,HUGH THOMSON
13318,ROBERT M. SAPOLSKY
13319,ELAINE PAGELS
13320,KAREN ELIZABETH GORDON
13321,ILAN STAVANS
13322,JOHN COYNE
13323,JONI SEAGER
13324,DANIEL G. AMEN
13325,EDWARD M. HALLOWELL
13326,JOHN J. RATEY
13327,JONATHAN HALVERSTADT
13328,DANIEL AMEN
13329,RICHARD BANDLER
13330,PEGGY RAMUNDO
13331,GABOR MATE
13332,KATHLEEN G. NADEU
13333,LYNN WEISS
13334,MARGARET WEISS
13335,LILY TROKENBERG HECHTMAN
13336,GABRIELLE
13337,SARI SOLDEN
13338,LISA LIPKIN
13339,PETER JAKSA
13340,SENATOR PAUL WELLSTONE
13341,SUE BOGGIO
13342,MARE PEARL
13343,SCOTT WESTERFELD
13344,MANUEL KOMROF
13345,RONALD WILKS
13346,LISA SANDLIN
13347,CONSTANCE URDANG
13348,LINDA JAIVIN
13349,SUSAN KAY
13350,CHRISTOPH RANSMAYR
13351,JERRY JOHNSTON
13352,GWEN MACSAI
13353,PATRICIA L GARFIELD
13354,BHARATI MUKHERJEE
13355,STEVEN PHILLIPS
13356,JEAN AUEL
13357,NAN MCCARTHY
13358,CAROL SALINE
13359,SHARON J. WOHLMUTH
13360,KEN KAISER
13361,DAVID FISHER
13362,ZACHARY LAZAR
13363,BATHROOM READERS' INSTITUTE
13364,DON WADE
13365,NANCY LOPEZ
13366,EDITORS OF DON'T SWEAT PRESS
13367,VICTORIA HOUSTON
13368,BRENDA BROWN
13369,LOUIS S. SCHAFER
13370,ELISE CHANOWITZ
13371,WALTER GRETZKY
13372,MARK BURNETT
13373,MARTIN DUGARD
13374,ALISON GOLD
13375,THE BATHROOM READERS' HYSTERICAL SOCIETY
13376,ARLANA ANDERSON-HALE
13377,ROBIN BOVEY
13378,EWA PLUCIENNIK
13379,CHRIS C. FISHER
13380,JOHN ACORN
13381,GARY ROSS
13382,PETER GREENBERG
13383,HAL LEONARD CORP. 
13384,D.V. GLASS
13385,MICHAEL LEDWIDGE
13386,HOLDEN SCOTT
13387,EUGENE IZZI
13388,JIM TOOMEY
13389,JAKE VEST
13390,MICHELLE BERRIEDALE-JOHNSON
13391,BILL AMEND
13392,KEITH FAULKNER
13393,AMANDA O'NEILL
13394,BOB KEESHAN
13395,DENNIS LEE
13396,MICHAEL KUSUGAK
13397,VLADYANA KRYKORKA
13398,HELENE DESPUTEAUX
13399,WILLIAM WEGMAN
13400,MOLLY COXE
13401,JOAN STEINER
13402,CLEMENT HURD
13403,E. NESBIT
13404,H.R. MILLAR
13405,SUZANNE DURANCEAU
13406,PHILIPPE SOLLERS
13407,CHRISTINE NÖSTLINGER
13408,CLAIRE LE GRAND
13409,PASCALE DE BOURGOING
13410,PEARL BUCK
13411,LYGIA FAGUNDES TELLES
13412,PIERRE ASSOULINE
13413,LAURE GUILLE-BATAILLON
13414,JOSEPH KESSEL
13415,IAN MACEWAN
13416,KENZABURO OÉ
13417,MARC MÉCRÉANT
13418,SHE LAO
13419,ROMAIN GARY
13420,JONQUET
13421,CHAMPION/JEANNE
13422,JACQUES CHARON
13423,CLAIRE ETCHERELLI
13424,NIALL GRIFFITHS
13425,ALAIN DEFOSSÉ
13426,VICTOR DEL LITTO
13427,NAVARRE
13428,JACQUES HIGELIN
13429,ALEXANDRA CADE
13430,NICOLAS REY
13431,NICOLAS BOUVIER
13432,VLADIMIR VLADIMIROVICH NABOKOV
13433,DONALD HARPER
13434,JEAN-
13435,AGUEEV M
13436,DARREN ARONOFSKY
13437,GUILLAUME APOLLINAIRE
13438,DANIÈLE ROTH
13439,PERROS GEORGES
13440,HENRI VINCENOT
13441,PIERRE CORNEILLE
13442,ALAIN COUPRIE
13443,FRANÇOIS DAGOGNET
13444,JOHN D. BAROW
13445,CHRISTOPHE ANDRÉ
13446,ALINA REYES
13447,MICHEL SERRES
13448,MICHÈLE ALBARET-MAATSCH
13449,AGOTA KRISTOF
13450,THÉOPHILE GAUTIER
13451,CHODERLOS DE LACLOS
13452,JORGE SEMPRUN
13453,HANS-ULRICH LINDKEN
13454,ELISABETH BADINTER
13455,CAMILLE LAURENS
13456,ALBERT COHEN
13457,CHI LI
13458,ANGEL PINO
13459,SHAO BAOQING
13460,JEAN-MARIE GUSTAVE LE CLÉZIO
13461,BRETON
13462,GIORGIO COLLI
13463,MAZZINO MONTINAR
13464,JEAN-PHILIPPE TOUSSAINT
13465,TOSHIHIKO IZUTSU
13466,JACQUES BOUVERESSE
13467,REEVES HUBERT
13468,PIERRE LEVY
13469,BRUNO LATOUR
13470,DELMAS-MARTY MIREILL
13471,JEAN-PIERRE OLIÉ
13472,J.-D. NASIO
13473,SHERRY TURKLE
13474,ANNE ANCELIN SCHÜTZENBERGER
13475,GEORGES PERROS
13476,MARC SAUTET
13477,LYS FLOWERDAY
13478,DENIS DIDEROT
13479,LOUIS CALAFERTE
13480,MARIE DARRIEUSSECQ
13481,JACQUES AUBERT
13482,LUDMILA
13483,FRANCK DAN
13484,LYDIE SALVAYRE
13485,MICHEL GRANGER
13486,SOPHIE ROCHEFOR
13487,MARIE DE HENNEZEL
13488,ALFRED JARRY
13489,FRANÇOISE REY
13490,LOVECRAFT
13491,CHARLES JULIET
13492,MICHEL QUINT
13493,CLEMENT
13494,FRANÇOIS-RENÉ DE CHATEAUBRIAND
13495,PIRSIG
13496,ANNIE FRANÇOIS
13497,ALFRED DÖBLIN
13498,PIERRE MAC ORLAN
13499,RENÉE VILLOTEAU (TRADUIT DE L'ANGLAI
13500,ANNE COLIN DU TERRAIL
13501,MICHEL ONFRAY
13502,LODGE
13503,SHAN SA
13504,MAURICE RAMBAUD
13505,LEÏLA SEBBAR
13506,ALICE FERNEY
13507,T CHEVALIER
13508,PIERRE PÉJU
13509,MARIE NIMIER
13510,ALAIN DUCHESNE
13511,THIERRY LEGUAY
13512,BAHIYYIH NAKHJAVANI
13513,BOBER R
13514,CHRISTINE LE BOEUF
13515,RAYMOND JEAN
13516,JEAN-PIERRE GÉRAULT
13517,ALAIN PIERROT
13518,DOMINIQUE BONA
13519,LUC LANG
13520,LARRY COLLINS
13521,MAXENCE FERMINE
13522,PASCAL BONAFOUX
13523,PANCOL
13524,OLIVIER ROLIN
13525,HUBERT MINGARELLI
13526,TONINO BÉNACQUISTA
13527,FRANÇOIS CHENG
13528,DANIÈLE VALIN
13529,P. PEJU
13530,MICHAEL-ANNE JOHNS
13531,DONNA; DONNA UNANGST UNANGST
13532,BOB FELDGUS (DESIGN)
13533,MICHAEL S. TEITELBAUM
13534,GERALD LEINWAND
13535,RUTH F. BOORSTIN
13536,ARTHUR WALDHORN
13537,ELAINE BERGSTROM
13538,DENNY SARGENT
13539,CARIN RAFFERTY
13540,DINA R. JEWELL
13541,EDYTHE DRAPER
13542,BEN CARSON M.D. 
13543,SELLERS
13544,BEVERLY BYRNE
13545,WINIFRED ELZE
13546,PHIL HALE
13547,CAROL ELLIS
13548,T.S. RUE
13549,MARY LOU PODLASIAK
13550,MONICA STRAUSS
13551,RICHARD ROEPER
13552,FRIEDRICH KUR
13553,TRAUGOTT KÖNIG
13554,JOHN VON NEUMANN
13555,DIETRICH DÖRNER
13556,CARL SEELIG
13557,FRITZ SE
13558,JOHN LLOYD
13559,SVEN BÖTTCHER
13560,CARL WEISSNER
13561,HEINRICH MANN
13562,IAN STEWART
13563,JACK COHEN
13564,HERBERT G. WELLS
13565,BRIAN W. ALDISS
13566,ALEXANDER SOLSCHENIZYN
13567,ANNA PETURNIG
13568,ERNST WALTER
13569,PIERRE S. DE LAPLACE
13570,R. VON MISES
13571,WALTER M. MILLER
13572,CARL AMERY
13573,JÜRGEN SAUPE
13574,RÜDIGER SCHMIDT
13575,HANS MAYER
13576,CHARLES PLATT
13577,BERTRAND RUSSELL
13578,EBERHARD BUBSER
13579,CLAIRE MALIGNON
13580,WILHELM WEISCHEDEL
13581,KARL JASPERS
13582,KONSTANTIN RÖSCH
13583,J. KAPISTRAM BOTT
13584,HERBERT GEISEN
13585,JEAN AMERY
13586,DAVID WELLS
13587,RICHARD CURTIS
13588,ROWAN ATKINSON
13589,VICTOR SEREBRIAKOFF
13590,MICHAEL WALTER
13591,PAUL WATZLAWICK
13592,FREDERICK BODMER
13593,HANSWILHELM HAEFS
13594,RICHARD FEYNMAN
13595,EDWARD M. REINGOLD
13596,NACHUM DERSHOWITZ
13597,DUNCAN STEEL
13598,THOMAS S. KUHN
13599,KURT SIMON
13600,HERMANN VETTER
13601,JESSE SHEIDLOWER
13602,FRIEDRICH VON OPPELN-BRONIKOWS
13603,FRIEDRICH GRIESE
13604,GERT POSTEL
13605,CHRISTOPH NEUMANN
13606,THE FLUID RESEARCH GROUP
13607,ULR
13608,KARL LEOPOLD VON LICHTENFELS
13609,CHARLES DARWIN
13610,RUDOLF ZORN
13611,VOY SOBON
13612,ROBERT RAU
13613,DAVID HILBERT
13614,KONFUZIUS
13615,R MORITZ
13616,MICHAEL KOSELER
13617,ARKADI STRUGATZKI
13618,BORIS STRUGATZKI
13619,ALJONNA MÖCKEL
13620,ERIKA PIETRASS
13621,HERMANN BUCHNER
13622,BARBARA HEIDKAMP
13623,HANNA ROTTENSTEINER
13624,HUBERT SCHUMANN
13625,CHARLOTTE ECKERT
13626,JUTTA JANKE
13627,KLAUS S
13628,CAESAR RYMAROWICZ
13629,IRMTRAUD ZIMMERMANN-GÖLLHEIM
13630,EDDA WERFEL
13631,RÜDIGER NEHBERG
13632,MECHTHILD HORN
13633,DAVID HUME
13634,NORMAN KEMP SMITH
13635,JENS KULENKAMPFF
13636,GERO VON RANDOW
13637,CARL FRIEDRICH VON WEIZSÄCKER
13638,GÜNTER. JÄCKEL
13639,WOLF SCHNEIDER
13640,LUIS MURSCHETZ
13641,CHRISTOPH DRÖSSER
13642,DANIEL JONAH GOLDHAGEN
13643,KLAUS KOCHMANN
13644,SUNSET PUBLISHING STAFF
13645,HOWARD-YANA SHAPIRO PH.D. 
13646,JOHN HARRISSON
13647,PAUL FERRINI
13648,NK LAWN AND GARDEN
13649,MIMI DIETRICH
13650,JANET SOBESKY
13651,CREATIVE PUBLISHING INTERNATIONAL
13652,HEARST CORP HOUS
13653,ARNOLD REINHOLD
13654,MARGARET LEVINE YOU
13655,PHILIP HARNDEN
13656,PATRICIA LANZA
13657,DOMINIC O'BRIEN
13658,DOMINIC O'BRIAN
13659,CRAIG LAGORY
13660,JACQUELINE WINSPEAR
13661,PAMELA DUNCAN
13662,DALAI LAMA XIV
13663,MARCIA KEEGAN
13664,MICHELE CASSOU
13665,MASTER JAE WOONG KIM
13666,HIS HOLINESS THE DALAI LAMA
13667,CATHY BARASH
13668,ROBERT BAER
13669,DOROTHEA HALL
13670,RON CARALISSEN
13671,RON CAROLISSEN
13672,ELEANOR BURNS
13673,JEANNE ARGENT
13674,CAROLE THOMERSON
13675,CAROLYN BUCHA
13676,CHRIS RANKIN
13677,CHERYL SMITH
13678,CHERI HUBER
13679,JUNE SHIVER
13680,GERSHON WINKLER
13681,LAKME BATYA ELIOR
13682,PALMER-PLETSCH ASSOCIATES
13683,PATI PALMER
13684,ANN PRICE
13685,ROBERT HAROLD SCHULLER
13686,CANDACE ORD MANROE
13687,ORTHO BOOKS
13688,JANETTE HALL
13689,CAROL HENDERSON
13690,KARIN SHA
13691,VICTORIA MAGAZINE
13692,JEANINE LARMOTH
13693,TRICYCLE MAGAZINE
13694,WALPOLA RAHULA
13695,ESTHER DE WAAL
13696,SARAH DUCHESS OF YORK
13697,WEIGHT WATCHERS
13698,MARLA CILLEY
13699,LINDA COBB
13700,GESHE MICHAEL ROACH
13701,WILLIAM BRIDGES
13702,TERI DUNN
13703,JOEL C. ROSENBERG
13704,DEE-ANN LEBLANC
13705,MICHAEL SMITH
13706,DAVID FLANAGAN
13707,SRIRAM SRINIVASAN
13708,RICHARD PETERSEN
13709,WILLIAM STALLINGS
13710,DONALD L. PIPKIN
13711,ROBYN MILLER
13712,KAY KENYON
13713,CHERYL RICHARDSON
13714,MUND FULLER
13715,PATENAUD
13716,ROSEMARIE LENNON
13717,L. WARREN DOUGLAS
13718,ELI
13719,MELISSA MATHISON
13720,WILLIAM M. CARNEY
13721,JAMES W. CLARKE
13722,JACK GEASLAND
13723,ANNA LOUISE GOLDEN
13724,JOVIAL BOB STINE
13725,MEL BROOKS
13726,THOMAS MEEHAN
13727,RONNY GR
13728,ROBH RUPPEL
13729,KAM MAJD
13730,M M KAYE
13731,GEORGE O. BARR
13732,GREGORY BEAN
13733,GEORGE BERNAU
13734,DONA VAUGHN
13735,JANET SCOTT BATCHLER
13736,LEE BATCHLER
13737,BOB
13738,L. BUTCHER
13739,KEN ENGLADE
13740,EDWARD HUMES
13741,JANET PARKER BECK
13742,JEAN THESMAN
13743,N. MACCULLOUGH WEIR
13744,MICHAEL KAPLAN
13745,RICHARD OWEN
13746,PYOTYR KURTINSKI
13747,ELANA LORE
13748,ALFRED HITCHCOCK
13749,ELUKI BES SHAHAR
13750,ROGER CRUZ
13751,JUDITH KATZIR
13752,BARBARA LINNER
13753,CAROLYN G. HEILBRUN
13754,HARRY ROWOHLT
13755,MARIA BENEDICKT
